Date,Date_Num,GDP_Change_PC,GDP,DXY,UNRATE,PAYEMS,CPIAUCSL,FEDFUNDS
1/25/1993,1,0.73%,6729.5,92.36,7.30,109794,3.25,3.02
2/1/1993,8,0.73%,6729.5,93.56,7.10,110044,3.25,3.03
2/8/1993,15,0.73%,6729.5,93.56,7.10,110044,3.25,3.03
2/15/1993,22,0.73%,6729.5,93.56,7.10,110044,3.25,3.03
2/22/1993,29,0.73%,6729.5,93.56,7.10,110044,3.25,3.03
3/1/1993,36,0.73%,6729.5,94.18,7.00,109992,3.02,3.07
3/8/1993,43,0.73%,6729.5,94.18,7.00,109992,3.02,3.07
3/15/1993,50,0.73%,6729.5,94.18,7.00,109992,3.02,3.07
3/22/1993,57,0.73%,6729.5,94.18,7.00,109992,3.02,3.07
3/29/1993,64,0.73%,6729.5,94.18,7.00,109992,3.02,3.07
4/5/1993,71,1.18%,6808.9,91.10,7.10,110295,3.16,2.96
4/12/1993,78,1.18%,6808.9,91.10,7.10,110295,3.16,2.96
4/19/1993,85,1.18%,6808.9,91.10,7.10,110295,3.16,2.96
4/26/1993,92,1.18%,6808.9,91.10,7.10,110295,3.16,2.96
5/3/1993,99,1.18%,6808.9,89.32,7.10,110570,3.22,3.00
5/10/1993,106,1.18%,6808.9,89.32,7.10,110570,3.22,3.00
5/17/1993,113,1.18%,6808.9,89.32,7.10,110570,3.22,3.00
5/24/1993,120,1.18%,6808.9,89.32,7.10,110570,3.22,3.00
5/31/1993,127,1.18%,6808.9,89.32,7.10,110570,3.22,3.00
6/7/1993,134,1.18%,6808.9,89.02,7.00,110751,3.00,3.04
6/14/1993,141,1.18%,6808.9,89.02,7.00,110751,3.00,3.04
6/21/1993,148,1.18%,6808.9,89.02,7.00,110751,3.00,3.04
6/28/1993,155,1.18%,6808.9,89.02,7.00,110751,3.00,3.04
7/5/1993,162,1.08%,6882.1,93.19,6.90,111060,2.85,3.06
7/12/1993,169,1.08%,6882.1,93.19,6.90,111060,2.85,3.06
7/19/1993,176,1.08%,6882.1,93.19,6.90,111060,2.85,3.06
7/26/1993,183,1.08%,6882.1,93.19,6.90,111060,2.85,3.06
8/2/1993,190,1.08%,6882.1,94.63,6.80,111209,2.84,3.03
8/9/1993,197,1.08%,6882.1,94.63,6.80,111209,2.84,3.03
8/16/1993,204,1.08%,6882.1,94.63,6.80,111209,2.84,3.03
8/23/1993,211,1.08%,6882.1,94.63,6.80,111209,2.84,3.03
8/30/1993,218,1.08%,6882.1,94.63,6.80,111209,2.84,3.03
9/6/1993,225,1.08%,6882.1,93.51,6.70,111455,2.76,3.09
9/13/1993,232,1.08%,6882.1,93.51,6.70,111455,2.76,3.09
9/20/1993,239,1.08%,6882.1,93.51,6.70,111455,2.76,3.09
9/27/1993,246,1.08%,6882.1,93.51,6.70,111455,2.76,3.09
10/4/1993,253,1.91%,7013.7,92.69,6.80,111733,2.75,2.99
10/11/1993,260,1.91%,7013.7,92.69,6.80,111733,2.75,2.99
10/18/1993,267,1.91%,7013.7,92.69,6.80,111733,2.75,2.99
10/25/1993,274,1.91%,7013.7,92.69,6.80,111733,2.75,2.99
11/1/1993,281,1.91%,7013.7,95.28,6.60,111989,2.74,3.02
11/8/1993,288,1.91%,7013.7,95.28,6.60,111989,2.74,3.02
11/15/1993,295,1.91%,7013.7,95.28,6.60,111989,2.74,3.02
11/22/1993,302,1.91%,7013.7,95.28,6.60,111989,2.74,3.02
11/29/1993,309,1.91%,7013.7,95.28,6.60,111989,2.74,3.02
12/6/1993,316,1.91%,7013.7,96.47,6.50,112323,2.81,2.96
12/13/1993,323,1.91%,7013.7,96.47,6.50,112323,2.81,2.96
12/20/1993,330,1.91%,7013.7,96.47,6.50,112323,2.81,2.96
12/27/1993,337,1.91%,7013.7,96.47,6.50,112323,2.81,2.96
1/3/1994,344,1.45%,7115.7,96.97,6.60,112598,2.45,3.05
1/10/1994,351,1.45%,7115.7,96.97,6.60,112598,2.45,3.05
1/17/1994,358,1.45%,7115.7,96.97,6.60,112598,2.45,3.05
1/24/1994,365,1.45%,7115.7,96.97,6.60,112598,2.45,3.05
1/31/1994,372,1.45%,7115.7,96.97,6.60,112598,2.45,3.05
2/7/1994,379,1.45%,7115.7,95.52,6.60,112779,2.52,3.25
2/14/1994,386,1.45%,7115.7,95.52,6.60,112779,2.52,3.25
2/21/1994,393,1.45%,7115.7,95.52,6.60,112779,2.52,3.25
2/28/1994,400,1.45%,7115.7,95.52,6.60,112779,2.52,3.25
3/7/1994,407,1.45%,7115.7,94.77,6.50,113240,2.65,3.34
3/14/1994,414,1.45%,7115.7,94.77,6.50,113240,2.65,3.34
3/21/1994,421,1.45%,7115.7,94.77,6.50,113240,2.65,3.34
3/28/1994,428,1.45%,7115.7,94.77,6.50,113240,2.65,3.34
4/4/1994,435,1.84%,7246.9,94.31,6.40,113587,2.36,3.56
4/11/1994,442,1.84%,7246.9,94.31,6.40,113587,2.36,3.56
4/18/1994,449,1.84%,7246.9,94.31,6.40,113587,2.36,3.56
4/25/1994,456,1.84%,7246.9,94.31,6.40,113587,2.36,3.56
5/2/1994,463,1.84%,7246.9,92.06,6.10,113923,2.29,4.01
5/9/1994,470,1.84%,7246.9,92.06,6.10,113923,2.29,4.01
5/16/1994,477,1.84%,7246.9,92.06,6.10,113923,2.29,4.01
5/23/1994,484,1.84%,7246.9,92.06,6.10,113923,2.29,4.01
5/30/1994,491,1.84%,7246.9,92.06,6.10,113923,2.29,4.01
6/6/1994,498,1.84%,7246.9,92.44,6.10,114237,2.49,4.25
6/13/1994,505,1.84%,7246.9,92.44,6.10,114237,2.49,4.25
6/20/1994,512,1.84%,7246.9,92.44,6.10,114237,2.49,4.25
6/27/1994,519,1.84%,7246.9,92.44,6.10,114237,2.49,4.25
7/4/1994,526,1.16%,7331.1,89.92,6.10,114607,2.70,4.26
7/11/1994,533,1.16%,7331.1,89.92,6.10,114607,2.70,4.26
7/18/1994,540,1.16%,7331.1,89.92,6.10,114607,2.70,4.26
7/25/1994,547,1.16%,7331.1,89.92,6.10,114607,2.70,4.26
8/1/1994,554,1.16%,7331.1,89.56,6.00,114899,2.90,4.47
8/8/1994,561,1.16%,7331.1,89.56,6.00,114899,2.90,4.47
8/15/1994,568,1.16%,7331.1,89.56,6.00,114899,2.90,4.47
8/22/1994,575,1.16%,7331.1,89.56,6.00,114899,2.90,4.47
8/29/1994,582,1.16%,7331.1,89.56,6.00,114899,2.90,4.47
9/5/1994,589,1.16%,7331.1,89.35,5.90,115254,2.97,4.73
9/12/1994,596,1.16%,7331.1,89.35,5.90,115254,2.97,4.73
9/19/1994,603,1.16%,7331.1,89.35,5.90,115254,2.97,4.73
9/26/1994,610,1.16%,7331.1,89.35,5.90,115254,2.97,4.73
10/3/1994,617,1.69%,7455.3,88.02,5.80,115457,2.61,4.76
10/10/1994,624,1.69%,7455.3,88.02,5.80,115457,2.61,4.76
10/17/1994,631,1.69%,7455.3,88.02,5.80,115457,2.61,4.76
10/24/1994,638,1.69%,7455.3,88.02,5.80,115457,2.61,4.76
10/31/1994,645,1.69%,7455.3,88.02,5.80,115457,2.61,4.76
11/7/1994,652,1.69%,7455.3,85.50,5.60,115872,2.60,5.29
11/14/1994,659,1.69%,7455.3,85.50,5.60,115872,2.60,5.29
11/21/1994,666,1.69%,7455.3,85.50,5.60,115872,2.60,5.29
11/28/1994,673,1.69%,7455.3,85.50,5.60,115872,2.60,5.29
12/5/1994,680,1.69%,7455.3,89.25,5.50,116174,2.60,5.45
12/12/1994,687,1.69%,7455.3,89.25,5.50,116174,2.60,5.45
12/19/1994,694,1.69%,7455.3,89.25,5.50,116174,2.60,5.45
12/26/1994,701,1.69%,7455.3,89.25,5.50,116174,2.60,5.45
1/2/1995,708,0.90%,7522.3,88.73,5.60,116504,2.87,5.53
1/9/1995,715,0.90%,7522.3,88.73,5.60,116504,2.87,5.53
1/16/1995,722,0.90%,7522.3,88.73,5.60,116504,2.87,5.53
1/23/1995,729,0.90%,7522.3,88.73,5.60,116504,2.87,5.53
1/30/1995,736,0.90%,7522.3,88.73,5.60,116504,2.87,5.53
2/6/1995,743,0.90%,7522.3,87.78,5.40,116692,2.86,5.92
2/13/1995,750,0.90%,7522.3,87.78,5.40,116692,2.86,5.92
2/20/1995,757,0.90%,7522.3,87.78,5.40,116692,2.86,5.92
2/27/1995,764,0.90%,7522.3,87.78,5.40,116692,2.86,5.92
3/6/1995,771,0.90%,7522.3,85.98,5.40,116907,2.79,5.98
3/13/1995,778,0.90%,7522.3,85.98,5.40,116907,2.79,5.98
3/20/1995,785,0.90%,7522.3,85.98,5.40,116907,2.79,5.98
3/27/1995,792,0.90%,7522.3,85.98,5.40,116907,2.79,5.98
4/3/1995,799,0.78%,7581,81.88,5.80,117065,3.13,6.05
4/10/1995,806,0.78%,7581,81.88,5.80,117065,3.13,6.05
4/17/1995,813,0.78%,7581,81.88,5.80,117065,3.13,6.05
4/24/1995,820,0.78%,7581,81.88,5.80,117065,3.13,6.05
5/1/1995,827,0.78%,7581,81.75,5.60,117050,3.12,6.01
5/8/1995,834,0.78%,7581,81.75,5.60,117050,3.12,6.01
5/15/1995,841,0.78%,7581,81.75,5.60,117050,3.12,6.01
5/22/1995,848,0.78%,7581,81.75,5.60,117050,3.12,6.01
5/29/1995,855,0.78%,7581,81.75,5.60,117050,3.12,6.01
6/5/1995,862,0.78%,7581,82.54,5.60,117285,3.04,6.00
6/12/1995,869,0.78%,7581,82.54,5.60,117285,3.04,6.00
6/19/1995,876,0.78%,7581,82.54,5.60,117285,3.04,6.00
6/26/1995,883,0.78%,7581,82.54,5.60,117285,3.04,6.00
7/3/1995,890,1.35%,7683.1,81.57,5.70,117377,2.83,5.85
7/10/1995,897,1.35%,7683.1,81.57,5.70,117377,2.83,5.85
7/17/1995,904,1.35%,7683.1,81.57,5.70,117377,2.83,5.85
7/24/1995,911,1.35%,7683.1,81.57,5.70,117377,2.83,5.85
7/31/1995,918,1.35%,7683.1,81.57,5.70,117377,2.83,5.85
8/7/1995,925,1.35%,7683.1,81.16,5.70,117639,2.62,5.74
8/14/1995,932,1.35%,7683.1,81.16,5.70,117639,2.62,5.74
8/21/1995,939,1.35%,7683.1,81.16,5.70,117639,2.62,5.74
8/28/1995,946,1.35%,7683.1,81.16,5.70,117639,2.62,5.74
9/4/1995,953,1.35%,7683.1,85.47,5.60,117880,2.55,5.80
9/11/1995,960,1.35%,7683.1,85.47,5.60,117880,2.55,5.80
9/18/1995,967,1.35%,7683.1,85.47,5.60,117880,2.55,5.80
9/25/1995,974,1.35%,7683.1,85.47,5.60,117880,2.55,5.80
10/2/1995,981,1.16%,7772.6,84.29,5.50,118029,2.74,5.76
10/9/1995,988,1.16%,7772.6,84.29,5.50,118029,2.74,5.76
10/16/1995,995,1.16%,7772.6,84.29,5.50,118029,2.74,5.76
10/23/1995,1002,1.16%,7772.6,84.29,5.50,118029,2.74,5.76
10/30/1995,1009,1.16%,7772.6,84.29,5.50,118029,2.74,5.76
11/6/1995,1016,1.16%,7772.6,84.03,5.60,118168,2.60,5.80
11/13/1995,1023,1.16%,7772.6,84.03,5.60,118168,2.60,5.80
11/20/1995,1030,1.16%,7772.6,84.03,5.60,118168,2.60,5.80
11/27/1995,1037,1.16%,7772.6,84.03,5.60,118168,2.60,5.80
12/4/1995,1044,1.16%,7772.6,85.16,5.60,118325,2.53,5.60
12/11/1995,1051,1.16%,7772.6,85.16,5.60,118325,2.53,5.60
12/18/1995,1058,1.16%,7772.6,85.16,5.60,118325,2.53,5.60
12/25/1995,1065,1.16%,7772.6,85.16,5.60,118325,2.53,5.60
1/1/1996,1072,1.23%,7868.5,84.76,5.60,118318,2.79,5.56
